Dataset/Target/Echosounder/SanctSound_OC02_02_echosounder_20190905T020206Z_48dBGain.wav,14.0,Mono,48000
Dataset/Target/Echosounder/SanctSound_HI03_02_echosounder_20200413T140616Z_35dBgain.wav,10.855333333333334,Mono,48000
Dataset/Target/Echosounder/SanctSound_MB02_04_echosounder_20200227T160011Z.wav,13.3686875,Mono,48000
Dataset/Target/Echosounder/SanctSound_CI05_03_echosounder_20191003T132915Z_36dBgain.wav,10.0,Mono,48000
Dataset/Target/Sonar/LFA-Sonar-Simulation.wav,3.3668934240362813,Stereo,44100
Dataset/Target/Sonar/SanctSound_MB03_02_MFAsonar_20191006T175235Z_38dBgain.wav,10.189245,Mono,200000
Dataset/Target/Sonar/SanctSound_OC02_03_sonar_20191209T194850Z.wav,9.708229166666667,Mono,48000
Dataset/Target/Sonar/SanctSound_HI04_02_sonar_20191212T115800Z.wav,8.09952380952381,Mono,44100
Dataset/Target/Sonar/SanctSound_OC01_03_sonar_20191209T205533Z.wav,14.960208333333334,Mono,48000
Dataset/Target/Sonar/SanctSound_PM01_01_sonar_20200528T025304Z.wav,10.019410430839002,Mono,44100
Dataset/Target/Sonar/SanctSound_CI05_01_LFAsonar_20181109T202439Z_30dBgain.wav,12.0,Mono,12000
Dataset/Target/Seismic airguns surveys/airguns.mp3,51.876,Stereo,32000
Dataset/Target/Seismic airguns surveys/Airgun-and-Echosounders.wav,16.091428571428573,Stereo,44100
Dataset/Target/Scuba divers/SanctSound_FK01_06_scubadivers_20201207T184714Z.wav,5.0,Mono,48000
Dataset/Target/Scuba divers/SanctSound_GR01_01_scubadivers_20181213T201740Z.wav,8.0,Mono,48000
Dataset/Target/Explosion/SanctSound_FK03_01_explosion_20190131T220530Z.wav,5.000020833333333,Mono,48000
Dataset/Target/Fishing pinger/SanctSound_SB02_03_fishingpinger_20190403T005205Z.wav,5.0,Mono,48000
Dataset/Target/Vessel/ship_small.mp3,51.876,Stereo,32000
Dataset/Target/Vessel/d118c015-9bf4-426e-98f3-2d71b5150d19.mp3,31.207619047619048,Mono,44100
Dataset/Target/Vessel/df664e4a-27e9-493f-85ad-9f5e4968b282.mp3,31.207619047619048,Mono,44100
Dataset/Target/Vessel/39f7562b-1d7a-4fe4-a969-6be98e7d4886.mp3,9.704489795918366,Mono,44100
Dataset/Target/Vessel/SanctSound_OC03_02_ship_20200228T080107Z.wav,60.0,Mono,48000
Dataset/Target/Vessel/SanctSound_CI01_03_smallboat_20190825T191712Z.wav,5.023875,Mono,48000
Dataset/Target/Vessel/SanctSound_OC01_03_ship_20191106T223751Z.wav,5.305041666666667,Mono,48000
Dataset/Target/Vessel/SanctSound_OC02_01_ship_20190419T233040Z.wav,60.0,Mono,48000
Dataset/Target/Vessel/SanctSound_CI02_05_ship_20200717T080444Z.wav,5.331583333333334,Mono,48000
Dataset/Target/Vessel/SanctSound_HI01_02_smallboat_20191201T000002Z.wav,5.000022675736961,Mono,44100
Dataset/Target/Vessel/SanctSound_MB02_01_vessel_20190406T171837Z.wav,60.670572916666664,Mono,96000
Dataset/Target/Vessel/SanctSound_MB01_02_vessel_20190810T205453Z.wav,600.0,Mono,48000
Dataset/Target/Vessel/SanctSound_FK01_01_vessel_20190312T170945Z.wav,5.0,Mono,48000
Dataset/Target/Vessel/rhb_arrival.mp3,53.856,Stereo,32000
Dataset/Target/Vessel/SanctSound_GR01_01_vessel_20181217T204109Z.wav,5.000020833333333,Mono,48000
Dataset/Target/Vessel/SanctSound_SB03_09_vessel_20200415T161235Z.wav,5.000020833333333,Mono,48000
Dataset/Target/Vessel/cb678cb6-5627-4544-9fbb-c8e3884f0827.mp3,31.207619047619048,Mono,44100
Dataset/Target/Vessel/705da20f-b986-4e49-ae58-39f9f286e9ad.mp3,10.062040816326531,Mono,44100
Dataset/Target/Vessel/SanctSound_CI05_03_largeship_20190925T135956Z.wav,10.0,Mono,48000
Dataset/Target/Vessel/SanctSound_MB03_01_ship_20190520T191856Z.wav,60.0,Mono,2000
Dataset/Target/Vessel/SanctSound_HI04_02_largeboat_20200124T235131Z.wav,6.4602947845804986,Mono,44100
Dataset/Target/Vessel/Merchant-Ship-passing-at-1-mile.wav,10.24,Stereo,44100
Dataset/Target/Vessel/SanctSound_HI04_02_smallboat_20191211T175807Z.wav,5.399705215419501,Mono,44100
Dataset/Target/Vessel/SanctSound_CI04_01_vessel_20181108T180709Z.wav,60.0,Mono,96000
Dataset/Target/Tanker/20160702-20_20.wav,104.0,Mono,32000
Dataset/Target/Tanker/20170403a-93_102955.wav,175.0,Mono,32000
Dataset/Target/Tanker/20160509-1_123109.wav,278.0,Mono,32000
Dataset/Target/Tanker/20171024-146_085126.wav,18.0,Mono,32000
Dataset/Target/Tanker/20180417-192_005456.wav,293.0,Mono,32000
Dataset/Target/Tanker/20180303-181_060850.wav,316.0,Mono,32000
Dataset/Target/Tanker/20160619-17_173821.wav,360.0,Mono,32000
Dataset/Target/Tanker/20180618-219_031247.wav,37.0,Mono,32000
Dataset/Target/Tanker/20180904-233_183908.wav,19.0,Mono,32000
Dataset/Target/Tanker/20160625-19_19.wav,14.0,Mono,32000
Dataset/Target/Tanker/20170815-131_215556.wav,7.0,Mono,32000
Dataset/Target/Tanker/20180604-213_122139.wav,140.0,Mono,32000
Dataset/Target/Tanker/20160829-32_32.wav,38.0,Mono,32000
Dataset/Target/Tanker/20161022-44_030503.wav,208.0,Mono,32000
Dataset/Target/Tanker/20161024-45_061514.wav,246.0,Mono,32000
Dataset/Target/Tanker/20171008-141_053342.wav,87.0,Mono,32000
Dataset/Target/Tanker/20180508-203_232237.wav,26.0,Mono,32000
Dataset/Target/Tanker/20180206-175_104114.wav,89.0,Mono,32000
Dataset/Target/Tanker/20160619a-18_18.wav,66.0,Mono,32000
Dataset/Target/Tanker/20170512-107_081819.wav,140.0,Mono,32000
Dataset/Target/Tanker/20180411a-190_193519.wav,251.0,Mono,32000
Dataset/Target/Tanker/20170327-90_112002.wav,11.0,Mono,32000
Dataset/Target/Tanker/20180515-206_031557.wav,239.0,Mono,32000
Dataset/Target/Tanker/20180705-224_144030.wav,351.0,Mono,32000
Dataset/Target/Tanker/20171015-144_090640.wav,68.0,Mono,32000
Dataset/Target/Tanker/20171216-159_160715.wav,317.0,Mono,32000
Dataset/Target/Tanker/20170705-123_030515.wav,360.0,Mono,32000
Dataset/Target/Tanker/20161124-56_095256.wav,85.0,Mono,32000
Dataset/Target/Tanker/20180430-200_033225.wav,254.0,Mono,32000
Dataset/Target/Tanker/20161021-43_43.wav,28.0,Mono,32000
Dataset/Target/Tanker/20180616-218_225427.wav,50.0,Mono,32000
Dataset/Target/Tanker/20180211-178_180933.wav,483.0,Mono,32000
Dataset/Target/Tanker/20161208-61_135535.wav,27.0,Mono,32000
Dataset/Target/Tanker/20170901-137_205515.wav,352.0,Mono,32000
Dataset/Target/Tanker/20180411-189_081047.wav,10.0,Mono,32000
Dataset/Target/Tanker/20170612-114_013848.wav,6.0,Mono,32000
Dataset/Target/Tanker/20171013-142_115050.wav,395.0,Mono,32000
Dataset/Target/Tanker/20161002-40_130331.wav,240.0,Mono,32000
Dataset/Target/Tanker/20180725-227_013354.wav,502.0,Mono,32000
Dataset/Target/Tanker/20170818-132_060518.wav,63.0,Mono,32000
Dataset/Target/Tanker/20180509-204_124919.wav,49.0,Mono,32000
Dataset/Target/Tanker/20170802-130_135021.wav,57.0,Mono,32000
Dataset/Target/Tanker/20180630-221_173807.wav,30.0,Mono,32000
Dataset/Target/Tanker/20180405-188_025825.wav,74.0,Mono,32000
Dataset/Target/Tanker/20170419-98_021347.wav,334.0,Mono,32000
Dataset/Target/Tanker/20160924-38_38.wav,174.0,Mono,32000
Dataset/Target/Tanker/20180821-230_005202.wav,350.0,Mono,32000
Dataset/Target/Tanker/20180519-208_103407.wav,181.0,Mono,32000
Dataset/Target/Tanker/20171230-163_032310.wav,6.0,Mono,32000
Dataset/Target/Tanker/20161128-58_005608.wav,442.0,Mono,32000
Dataset/Target/Tanker/20170621-116_221235.wav,26.0,Mono,32000
Dataset/Target/Tanker/20170511-106_050253.wav,220.0,Mono,32000
Dataset/Target/Tanker/20160810a-30_30.wav,33.0,Mono,32000
Dataset/Target/Tanker/20171108-149_011449.wav,523.0,Mono,32000
Dataset/Target/Tanker/20180520-209_130618.wav,20.0,Mono,32000
Dataset/Target/Tanker/20170219-82_104435.wav,296.0,Mono,32000
Dataset/Target/Tanker/20161106-50_50.wav,10.0,Mono,32000
Dataset/Target/Tanker/20170119-69_153739.wav,40.0,Mono,32000
Dataset/Target/Tanker/20180725b-229_233127.wav,68.0,Mono,32000
Dataset/Target/Tanker/20171121-151_180451.wav,16.0,Mono,32000
Dataset/Target/Tanker/20180119a-168_055857.wav,6.0,Mono,32000
Dataset/Target/Tanker/20161009-42_42.wav,70.0,Mono,32000
Dataset/Target/Tanker/20180822-231_142019.wav,398.0,Mono,32000
Dataset/Target/Tanker/20160516-4_134837.wav,277.0,Mono,32000
Dataset/Target/Tanker/20170421a-101_064626.wav,195.0,Mono,32000
Dataset/Target/Tanker/20170421-100_010738.wav,370.0,Mono,32000
Dataset/Target/Tanker/20170209-80_040238.wav,43.0,Mono,32000
Dataset/Target/Tanker/20170614-115_021303.wav,432.0,Mono,32000
Dataset/Target/Tanker/20160613-13_13.wav,157.0,Mono,32000
Dataset/Target/Tanker/20170608-113_234244.wav,42.0,Mono,32000
Dataset/Target/Tanker/20180121-171_222956.wav,353.0,Mono,32000
Dataset/Target/Tanker/20160810-29_29.wav,109.0,Mono,32000
Dataset/Target/Tanker/20171222-160_141803.wav,84.0,Mono,32000
Dataset/Target/Tanker/20161211-63_204245.wav,363.0,Mono,32000
Dataset/Target/Tanker/20161226-66_123224.wav,7.0,Mono,32000
Dataset/Target/Tanker/20170920-139_232910.wav,150.0,Mono,32000
Dataset/Target/Tanker/20160904-34_005747.wav,258.0,Mono,32000
Dataset/Target/Tanker/20180529-211_093622.wav,156.0,Mono,32000
Dataset/Target/Tanker/20161027-46_145435.wav,346.0,Mono,32000
Dataset/Target/Tanker/20180702-222_172918.wav,516.0,Mono,32000
Dataset/Target/Tanker/20171222a-161_152008.wav,29.0,Mono,32000
Dataset/Target/Tanker/20161113a-53_212239.wav,34.0,Mono,32000
Dataset/Target/Tanker/20180515a-207_224627.wav,65.0,Mono,32000
Dataset/Target/Tanker/20180129-172_025531.wav,372.0,Mono,32000
Dataset/Target/Tanker/20161123-55_171423.wav,68.0,Mono,32000
Dataset/Target/Tanker/20170412-96_114857.wav,16.0,Mono,32000
Dataset/Target/Tanker/20161125-57_202025.wav,10.0,Mono,32000
Dataset/Target/Tanker/20180206a-176_131726.wav,131.0,Mono,32000
Dataset/Target/Tanker/20180927-236_173410.wav,23.0,Mono,32000
Dataset/Target/Tanker/20170122-72_031957.wav,7.0,Mono,32000
Dataset/Target/Tanker/20170509-104_105420.wav,518.0,Mono,32000
Dataset/Target/Tanker/20171110-150_231243.wav,369.0,Mono,32000
Dataset/Target/Tanker/20180402-187_060415.wav,350.0,Mono,32000
Dataset/Target/Tanker/20171031-148_074400.wav,8.0,Mono,32000
Dataset/Target/Tanker/20170206-79_081843.wav,31.0,Mono,32000
Dataset/Target/Tanker/20170326-87_022836.wav,62.0,Mono,32000
Dataset/Target/Tanker/20161227-67_034311.wav,24.0,Mono,32000
Dataset/Target/Tanker/20180120a-170_211000.wav,13.0,Mono,32000
Dataset/Target/Tanker/20170326a-88_203852.wav,22.0,Mono,32000
Dataset/Target/Tanker/20170704-122_145807.wav,340.0,Mono,32000
Dataset/Target/Tanker/20160515-3_020119.wav,383.0,Mono,32000
Dataset/Target/Tanker/20180914-234_024440.wav,20.0,Mono,32000
Dataset/Target/Tanker/20170723a-128_192900.wav,317.0,Mono,32000
Dataset/Target/Tanker/20160616-15_214515.wav,401.0,Mono,32000
Dataset/Target/Tanker/20170507-103_213103.wav,130.0,Mono,32000
Dataset/Target/Tanker/20170822-133_172736.wav,416.0,Mono,32000
Dataset/Target/Tanker/20170510-105_041848.wav,328.0,Mono,32000
Dataset/Target/Tanker/20180710-225_065625.wav,45.0,Mono,32000
Dataset/Target/Tanker/20160910-37_190037.wav,238.0,Mono,32000
Dataset/Target/Tanker/20170121-71_234906.wav,6.0,Mono,32000
Dataset/Target/Tanker/20160927-39_39.wav,129.0,Mono,32000
Dataset/Target/Tanker/20170909-138_191109.wav,260.0,Mono,32000
Dataset/Target/Tanker/20180208-177_234708.wav,24.0,Mono,32000
Dataset/Target/Tanker/20160602-9_9.wav,18.0,Mono,32000
Dataset/Target/Tanker/20180314-183_155725.wav,241.0,Mono,32000
Dataset/Target/Tanker/20170317-86_072019.wav,282.0,Mono,32000
Dataset/Target/Tanker/20170102-68_001752.wav,121.0,Mono,32000
Dataset/Target/Tanker/20161110-52_005212.wav,42.0,Mono,32000
Dataset/Target/Tanker/20180915-235_150156.wav,98.0,Mono,32000
Dataset/Target/Tanker/20180311-182_212409.wav,308.0,Mono,32000
Dataset/Target/Tanker/20160601-8_8.wav,44.0,Mono,32000
Dataset/Target/Tanker/20180506-201_014248.wav,370.0,Mono,32000
Dataset/Target/Tanker/20170826-135_005931.wav,69.0,Mono,32000
Dataset/Target/Tanker/20180602-212_172529.wav,370.0,Mono,32000
Dataset/Target/Tanker/20170227-83_235904.wav,33.0,Mono,32000
Dataset/Target/Tanker/20180226-180_033811.wav,235.0,Mono,32000
Dataset/Target/Tanker/20180425-199_083048.wav,659.0,Mono,32000
Dataset/Target/Tanker/20170301-84_230755.wav,236.0,Mono,32000
Dataset/Target/Tanker/20170309-85_095437.wav,15.0,Mono,32000
Dataset/Target/Tanker/20161218-65_134000.wav,493.0,Mono,32000
Dataset/Target/Tanker/20170120-70_070941.wav,352.0,Mono,32000
Dataset/Target/Tanker/20160615-14_14.wav,25.0,Mono,32000
Dataset/Target/Tanker/20161208a-62_200744.wav,29.0,Mono,32000
Dataset/Target/Tanker/20170403-92_044833.wav,30.0,Mono,32000
Dataset/Target/Tanker/20170720-127_064114.wav,15.0,Mono,32000
Dataset/Target/Tanker/20180725a-228_222512.wav,351.0,Mono,32000
Dataset/Target/Tanker/20170629-120_215813.wav,342.0,Mono,32000
Dataset/Target/Tanker/20161107-51_170102.wav,160.0,Mono,32000
Dataset/Target/Tanker/20160906-35_35.wav,16.0,Mono,32000
Dataset/Target/Tanker/20170326b-89_231111.wav,244.0,Mono,32000
Dataset/Target/Tanker/20180130-173_054907.wav,49.0,Mono,32000
Dataset/Target/Tanker/20180413-191_212814.wav,10.0,Mono,32000
Dataset/Target/Tanker/20170923-140_064301.wav,47.0,Mono,32000
Dataset/Target/Tanker/20180120-169_125003.wav,554.0,Mono,32000
Dataset/Target/Tanker/20160612-12_12.wav,33.0,Mono,32000
Dataset/Target/Tanker/20180423-198_063301.wav,33.0,Mono,32000
Dataset/Target/Tanker/20170630-121_210742.wav,20.0,Mono,32000
Dataset/Target/Tanker/20160808-28_203415.wav,390.0,Mono,32000
Dataset/Target/Tanker/20180629-220_001835.wav,366.0,Mono,32000
Dataset/Target/Tanker/20161207-60_090131.wav,27.0,Mono,32000
Dataset/Target/Tanker/20170122a-73_032130.wav,17.0,Mono,32000
Dataset/Target/Tanker/20160526-6_6.wav,172.0,Mono,32000
Dataset/Target/Tanker/20170413-97_112445.wav,47.0,Mono,32000
Dataset/Target/Tanker/20160714-25_111759.wav,513.0,Mono,32000
Dataset/Target/Tanker/20171126a-153_090000.wav,20.0,Mono,32000
Dataset/Target/Tanker/20161113-237_174452.wav,289.0,Mono,32000
Dataset/Target/Tanker/20170205-78_163939.wav,40.0,Mono,32000
Dataset/Target/Tanker/20180610-215_135143.wav,308.0,Mono,32000
Dataset/Target/Tanker/20180612-216_032309.wav,351.0,Mono,32000
Dataset/Target/Tanker/20161101a-49_49.wav,38.0,Mono,32000
Dataset/Target/Tanker/20171029-147_012439.wav,27.0,Mono,32000
Dataset/Target/Tanker/20180826-232_010604.wav,26.0,Mono,32000
Dataset/Target/Tanker/20161030-47_47.wav,21.0,Mono,32000
Dataset/Target/Tanker/20161215-64_025503.wav,14.0,Mono,32000
Dataset/Target/Tanker/20170625-118_180527.wav,91.0,Mono,32000
Dataset/Target/Tanker/20160823-31_041452.wav,306.0,Mono,32000
Dataset/Target/Tanker/20160907-36_094356.wav,465.0,Mono,32000
Dataset/Target/Tanker/20160704-22_111311.wav,405.0,Mono,32000
Dataset/Target/Tanker/20170204-77_232817.wav,568.0,Mono,32000
Dataset/Target/Tanker/20160604-11_171238.wav,371.0,Mono,32000
Dataset/Target/Tanker/20180119-167_055815.wav,24.0,Mono,32000
Dataset/Target/Tanker/20170723-238_052014.wav,79.0,Mono,32000
Dataset/Target/Tanker/20170425-102_231243.wav,509.0,Mono,32000
Dataset/Target/Tanker/20160511-2_2.wav,150.0,Mono,32000
Dataset/Target/Tanker/20171230b-165_032319.wav,7.0,Mono,32000
Dataset/Target/Tanker/20160710-23_104049.wav,370.0,Mono,32000
Dataset/Target/Tanker/20170712-125_013547.wav,512.0,Mono,32000
Dataset/Target/Tanker/20160602a-10_10.wav,30.0,Mono,32000
Dataset/Target/Tanker/20171127-154_162141.wav,11.0,Mono,32000
Dataset/Target/Tanker/20160519-5_5.wav,47.0,Mono,32000
Dataset/Target/Tanker/20180510-205_062026.wav,316.0,Mono,32000
Dataset/Target/Tanker/20170516-108_201729.wav,24.0,Mono,32000
Dataset/Target/Tanker/20171207-157_150539.wav,370.0,Mono,32000
Dataset/Target/Tanker/20160831-33_33.wav,16.0,Mono,32000
Dataset/Target/Tanker/20160714a-26_141202.wav,348.0,Mono,32000
Dataset/Target/Tanker/20180421-194_025328.wav,698.0,Mono,32000
Dataset/Target/Tanker/20180710a-226_070051.wav,16.0,Mono,32000
Dataset/Target/Tanker/20170711-124_000454.wav,8.0,Mono,32000
Dataset/Target/Tanker/20170327a-91_224310.wav,33.0,Mono,32000
Dataset/Target/Tanker/20171220-240_222041.wav,7.0,Mono,32000
Dataset/Target/Tanker/20180316-185_163653.wav,20.0,Mono,32000
Dataset/Target/Tanker/20170623-117_232502.wav,89.0,Mono,32000
Dataset/Target/Tanker/20180607-214_124208.wav,14.0,Mono,32000
Dataset/Target/Tanker/20171223-162_150450.wav,498.0,Mono,32000
Dataset/Target/Tanker/20170122b-74_050415.wav,215.0,Mono,32000
Dataset/Target/Tanker/20160703-21_21.wav,16.0,Mono,32000
Dataset/Target/Tanker/20170824-134_194518.wav,20.0,Mono,32000
Dataset/Target/Tanker/20180612a-217_230757.wav,351.0,Mono,32000
Dataset/Target/Tanker/20161206-59_221722.wav,60.0,Mono,32000
Dataset/Target/Tanker/20170216-81_035911.wav,530.0,Mono,32000
Dataset/Target/Tanker/20180418-193_004704.wav,442.0,Mono,32000
Dataset/Target/Tanker/20180523-210_171217.wav,49.0,Mono,32000
Dataset/Target/Tanker/20180507-202_212341.wav,542.0,Mono,32000
Dataset/Target/Tanker/20171208-158_193936.wav,409.0,Mono,32000
Dataset/Target/Tanker/20160617-16_225229.wav,506.0,Mono,32000
Dataset/Target/Tanker/20171204-156_222708.wav,101.0,Mono,32000
Dataset/Target/Tanker/20170420-99_170815.wav,81.0,Mono,32000
Dataset/Target/Tanker/20170529-110_124845.wav,442.0,Mono,32000
Dataset/Target/Tanker/20170124-75_085359.wav,560.0,Mono,32000
Dataset/Target/Tanker/20171230a-164_195035.wav,275.0,Mono,32000
Dataset/Target/Tanker/20161005-41_41.wav,44.0,Mono,32000
Dataset/Target/Tanker/20161121-54_094048.wav,62.0,Mono,32000
Dataset/Target/Tanker/20171023-145_214849.wav,48.0,Mono,32000
Dataset/Target/Tanker/20170605-112_143212.wav,422.0,Mono,32000
Dataset/Target/Tanker/20171014-143_115751.wav,40.0,Mono,32000
Dataset/Target/Tanker/20180703-223_143323.wav,460.0,Mono,32000
Dataset/Target/Tanker/20170409-95_031833.wav,532.0,Mono,32000
Dataset/Target/Tanker/20170711a-239_191933.wav,558.0,Mono,32000
Dataset/Target/Tanker/20160724-27_025459.wav,354.0,Mono,32000
Dataset/Target/Tanker/20160710a-24_24.wav,21.0,Mono,32000
Dataset/Target/Tanker/20171128-155_013710.wav,25.0,Mono,32000
Dataset/Target/Tanker/20170728-129_202445.wav,204.0,Mono,32000
Dataset/Target/Tanker/20170712a-126_015656.wav,49.0,Mono,32000
Dataset/Target/Tanker/20170530-111_004426.wav,41.0,Mono,32000
Dataset/Target/Tanker/20170404-94_061416.wav,19.0,Mono,32000
Dataset/Target/Tanker/20180422b-197_171240.wav,7.0,Mono,32000
Dataset/Target/Tanker/20161101-48_48.wav,37.0,Mono,32000
Dataset/Target/Tanker/20180203-174_232020.wav,169.0,Mono,32000
Dataset/Target/Tanker/20180117-166_054518.wav,30.0,Mono,32000
Dataset/Target/Tanker/20170627-119_111336.wav,519.0,Mono,32000
Dataset/Target/Tanker/20160531-7_142749.wav,503.0,Mono,32000
Dataset/Target/Tanker/20180221-179_020619.wav,384.0,Mono,32000
Dataset/Target/Tanker/20170828-136_215454.wav,410.0,Mono,32000
Dataset/Target/Tanker/20170525-109_111532.wav,17.0,Mono,32000
Dataset/Target/Tanker/20180316a-186_174010.wav,157.0,Mono,32000
Dataset/Target/Tanker/20171126-152_025605.wav,420.0,Mono,32000
Dataset/Target/Tanker/20180314a-184_171300.wav,69.0,Mono,32000
Dataset/Target/Tanker/20170203-76_002153.wav,44.0,Mono,32000
Dataset/Target/Tanker/20180422a-196_171529.wav,30.0,Mono,32000
Dataset/Target/Tanker/20180422-195_171202.wav,21.0,Mono,32000
Dataset/Target/Seafloor fossil fuel processing/SeaFloorProcessing.wav,12.770975056689343,Stereo,44100
Dataset/Target/Acoustic release/SanctSound_CI04_04_acousticrelease_20200202T071340Z.wav,10.185666666666666,Mono,48000
Dataset/Non-Target/Short-beaked common dolphin/Sue-P-_20130619_122308-copy.wav,5.3073828125,Mono,384000
Dataset/Non-Target/Short-beaked common dolphin/Dede-whistles-NOAA-PAGroup-01-short-beaked-common-dolphin-clip.mp3,23.324458333333332,Mono,48000
Dataset/Non-Target/Short-beaked common dolphin/Sue-clipped_P-_20130619_124456-copy.wav,5.5,Mono,384000
Dataset/Non-Target/Short-beaked common dolphin/CWR-sound20130218_040656_common_dolphin_whistles.wav,10.51425,Mono,48000
Dataset/Non-Target/Black Drum/Black-Drum.wav,5.712108843537415,Stereo,44100
